SiteID,710458,Site Timezone,-7,Data Timezone,-7,Longitude,-110.556045532,Latitude,47.5760955811
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2011,1,1,9,40,247.95000000000002,17.03
2011,1,1,9,45,247.75,17.05
2011,1,1,9,50,248.18,16.96
2011,1,1,9,55,248.03,16.9
2011,1,1,10,0,247.82,16.9
2011,1,1,10,5,247.62,16.88
2011,1,1,10,10,246.91,16.95
2011,1,1,10,15,246.65,17.04
2011,1,1,10,20,245.21,17.11
2011,1,1,10,25,245.32,17.150000000000002
2011,1,1,10,30,245.38,17.04
2011,1,1,10,35,246.21,17.37
2011,1,1,10,40,246.66,17.26
2011,1,1,10,45,247.01000000000002,17.18
2011,1,1,10,50,247.35,16.77
2011,1,1,10,55,247.39000000000001,16.64
2011,1,1,11,0,247.1,16.47
2011,1,1,11,5,247.17000000000002,16.52
2011,1,1,11,10,247.01000000000002,16.57
2011,1,1,11,15,247.02,16.6
2011,1,1,11,20,247.03,16.6
2011,1,1,11,25,246.77,16.6
2011,1,1,11,30,246.77,16.66
2011,1,1,11,35,246.49,16.64
2011,1,1,11,40,246.44,16.66
2011,1,1,11,45,246.70000000000002,16.61
2011,1,1,11,50,246.86,16.64
2011,1,1,11,55,246.9,16.66
2011,1,1,12,0,246.91,16.68
2011,1,1,12,5,246.96,16.7
2011,1,1,12,10,246.94,16.72
2011,1,1,12,15,247.07,16.740000000000002
2011,1,1,12,20,247.52,16.76
2011,1,1,12,25,247.91,16.830000000000002
2011,1,1,12,30,248.1,16.87
2011,1,1,12,35,248.4,16.9
2011,1,1,12,40,248.56,16.9
2011,1,1,12,45,248.67000000000002,16.87
2011,1,1,12,50,248.70000000000002,16.87
2011,1,1,12,55,248.75,16.9
2011,1,1,13,0,248.74,16.96
2011,1,1,13,5,248.64000000000001,17.01
2011,1,1,13,10,248.63,17.05
2011,1,1,13,15,248.55,17.080000000000002
2011,1,1,13,20,248.43,17.12
2011,1,1,13,25,248.41,17.18
2011,1,1,13,30,248.4,17.26
2011,1,1,13,35,248.3,17.45
2011,1,1,13,40,248.17000000000002,17.42
2011,1,1,13,45,248.1,17.5
2011,1,1,13,50,247.72,17.36
2011,1,1,13,55,247.38,17.28
2011,1,1,14,0,247.22,17.240000000000002
2011,1,1,14,5,247.34,17.53
2011,1,1,14,10,247.27,17.62
2011,1,1,14,15,246.91,17.7
2011,1,1,14,20,246.71,17.79
2011,1,1,14,25,246.35,17.900000000000002
2011,1,1,14,30,245.9,17.92
2011,1,1,14,35,245.07,17.95
2011,1,1,14,40,244.59,18.04
2011,1,1,14,45,244.29,18.2
2011,1,1,14,50,244.15,18.32
2011,1,1,14,55,244.67000000000002,18.43
2011,1,1,15,0,244.59,18.53
2011,1,1,15,5,244.17000000000002,18.61
2011,1,1,15,10,243.70000000000002,18.71
2011,1,1,15,15,243.48000000000002,18.830000000000002
2011,1,1,15,20,243.24,18.98
2011,1,1,15,25,242.99,19.1
2011,1,1,15,30,242.68,19.2
2011,1,1,15,35,242.29,19.34
2011,1,1,15,40,242.07,19.47
2011,1,1,15,45,241.83,19.55
2011,1,1,15,50,241.58,19.68
2011,1,1,15,55,241.48000000000002,19.79
2011,1,1,16,0,241.42000000000002,19.87
2011,1,1,16,5,241.05,19.95
2011,1,1,16,10,240.79,20.05
2011,1,1,16,15,240.75,20.16
2011,1,1,16,20,240.63,20.26
2011,1,1,16,25,240.35,20.34
2011,1,1,16,30,240.20000000000002,20.39
2011,1,1,16,35,240.04,20.48
2011,1,1,16,40,240.03,20.59
2011,1,1,16,45,240.01,20.66
2011,1,1,16,50,239.78,20.7
2011,1,1,16,55,239.6,20.76
2011,1,1,17,0,239.9,20.79
2011,1,1,17,5,240.28,20.75
2011,1,1,17,10,240.34,20.79
2011,1,1,17,15,240.52,20.84
2011,1,1,17,20,240.82,20.84
2011,1,1,17,25,240.95000000000002,20.84
2011,1,1,17,30,241.06,20.830000000000002
2011,1,1,17,35,241.26,20.8
2011,1,1,17,40,241.5,20.84
2011,1,1,17,45,241.70000000000002,20.86
2011,1,1,17,50,241.75,20.88
2011,1,1,17,55,241.81,20.830000000000002
2011,1,1,18,0,241.85,20.76
2011,1,1,18,5,241.95000000000002,20.66
2011,1,1,18,10,242.08,20.61
2011,1,1,18,15,242.18,20.57
2011,1,1,18,20,242.28,20.51
2011,1,1,18,25,242.35,20.490000000000002
2011,1,1,18,30,242.48000000000002,20.51
2011,1,1,18,35,242.72,20.55
2011,1,1,18,40,242.95000000000002,20.580000000000002
2011,1,1,18,45,243.24,20.580000000000002
2011,1,1,18,50,243.52,20.59
2011,1,1,18,55,243.70000000000002,20.6
2011,1,1,19,0,243.82,20.57
2011,1,1,19,5,243.96,20.53
2011,1,1,19,10,244.05,20.490000000000002
2011,1,1,19,15,244,20.44
2011,1,1,19,20,243.91,20.36
2011,1,1,19,25,243.85,20.3
2011,1,1,19,30,243.75,20.25
2011,1,1,19,35,243.61,20.21
2011,1,1,19,40,243.51,20.2
2011,1,1,19,45,243.52,20.240000000000002
2011,1,1,19,50,243.55,20.29
2011,1,1,19,55,243.76,20.330000000000002
2011,1,1,20,0,244.12,20.38
2011,1,1,20,5,244.53,20.35
2011,1,1,20,10,245.01,20.27
2011,1,1,20,15,245.4,20.240000000000002
2011,1,1,20,20,245.75,20.2
2011,1,1,20,25,245.99,20.2
2011,1,1,20,30,246.18,20.21
2011,1,1,20,35,246.45000000000002,20.23
2011,1,1,20,40,246.77,20.240000000000002
2011,1,1,20,45,246.99,20.22
2011,1,1,20,50,247.19,20.150000000000002
2011,1,1,20,55,247.33,20.04
2011,1,1,21,0,247.44,19.93
2011,1,1,21,5,247.59,19.84
2011,1,1,21,10,247.74,19.77
2011,1,1,21,15,247.85,19.72
2011,1,1,21,20,247.94,19.75
2011,1,1,21,25,247.91,19.740000000000002
2011,1,1,21,30,247.88,19.740000000000002
2011,1,1,21,35,248.05,19.75
2011,1,1,21,40,248.38,19.740000000000002
2011,1,1,21,45,248.63,19.73
2011,1,1,21,50,248.67000000000002,19.740000000000002
2011,1,1,21,55,248.75,19.740000000000002
2011,1,1,22,0,248.89000000000001,19.740000000000002
2011,1,1,22,5,248.89000000000001,19.76
2011,1,1,22,10,249.16,19.8
2011,1,1,22,15,249.52,19.86
2011,1,1,22,20,249.84,19.95
2011,1,1,22,25,250.14000000000001,20.03
2011,1,1,22,30,250.46,20.06
2011,1,1,22,35,250.8,20.07
2011,1,1,22,40,251.03,20.05
2011,1,1,22,45,251.06,20
2011,1,1,22,50,251,19.96
2011,1,1,22,55,251.06,19.93
2011,1,1,23,0,251.18,19.900000000000002
2011,1,1,23,5,251.33,19.92
2011,1,1,23,10,251.51000000000002,19.91
2011,1,1,23,15,251.91,19.82
2011,1,1,23,20,252.34,19.73
2011,1,1,23,25,252.64000000000001,19.69
2011,1,1,23,30,252.74,19.63
2011,1,1,23,35,252.91,19.57
2011,1,1,23,40,253.06,19.490000000000002
2011,1,1,23,45,253.04,19.42
2011,1,1,23,50,252.93,19.38
2011,1,1,23,55,252.85,19.35
2011,1,2,0,0,252.79,19.36
2011,1,2,0,5,252.97,19.42
2011,1,2,0,10,253.34,19.45
2011,1,2,0,15,253.59,19.47
2011,1,2,0,20,253.88,19.5
2011,1,2,0,25,254.04,19.56
2011,1,2,0,30,254.15,19.63
2011,1,2,0,35,254.57,19.66
2011,1,2,0,40,255.09,19.7
2011,1,2,0,45,255.73000000000002,19.740000000000002
2011,1,2,0,50,256.37,19.79
2011,1,2,0,55,257.02,19.86
2011,1,2,1,0,257.72,19.94
2011,1,2,1,5,258.21,19.990000000000002
2011,1,2,1,10,258.52,20.07
2011,1,2,1,15,258.93,20.17
2011,1,2,1,20,259.54,20.13
2011,1,2,1,25,260.05,19.98
2011,1,2,1,30,260.63,19.86
2011,1,2,1,35,261.21,19.740000000000002
2011,1,2,1,40,261.66,19.71
2011,1,2,1,45,262.21,19.71
2011,1,2,1,50,262.94,19.59
2011,1,2,1,55,263.59000000000003,19.29
2011,1,2,2,0,264.05,18.96
2011,1,2,2,5,264.4,18.59
2011,1,2,2,10,264.5,18.16
2011,1,2,2,15,264.39,17.78
2011,1,2,2,20,264,17.48
2011,1,2,2,25,263.33,17.26
2011,1,2,2,30,262.49,17.11
2011,1,2,2,35,261.39,17.1
2011,1,2,2,40,260.25,17.29
2011,1,2,2,45,260.16,17.73
2011,1,2,2,50,261.13,18.05
2011,1,2,2,55,261.04,17.96
2011,1,2,3,0,260.94,17.81
2011,1,2,3,5,261.09000000000003,17.68
2011,1,2,3,10,261.03000000000003,17.61
2011,1,2,3,15,260.81,17.59
2011,1,2,3,20,260.64,17.580000000000002
2011,1,2,3,25,260.44,17.55
2011,1,2,3,30,260.17,17.51
2011,1,2,3,35,259.76,17.44
2011,1,2,3,40,259.26,17.400000000000002
2011,1,2,3,45,259.01,17.47
2011,1,2,3,50,259.02,17.57
2011,1,2,3,55,259.16,17.59
2011,1,2,4,0,259.2,17.5
2011,1,2,4,5,259.11,17.400000000000002
2011,1,2,4,10,259.02,17.31
2011,1,2,4,15,258.94,17.2
2011,1,2,4,20,258.79,17.06
2011,1,2,4,25,258.59000000000003,16.9
2011,1,2,4,30,258.2,16.76
2011,1,2,4,35,257.76,16.66
2011,1,2,4,40,257.41,16.63
2011,1,2,4,45,257.05,16.65
2011,1,2,4,50,256.85,16.69
2011,1,2,4,55,256.74,16.7
2011,1,2,5,0,256.64,16.67
2011,1,2,5,5,256.62,16.64
2011,1,2,5,10,256.67,16.64
2011,1,2,5,15,256.8,16.66
2011,1,2,5,20,256.94,16.63
2011,1,2,5,25,257.06,16.56
2011,1,2,5,30,257.11,16.46
2011,1,2,5,35,257.23,16.39
2011,1,2,5,40,257.37,16.330000000000002
2011,1,2,5,45,257.46,16.3
2011,1,2,5,50,257.47,16.26
2011,1,2,5,55,257.49,16.2
2011,1,2,6,0,257.51,16.11
2011,1,2,6,5,257.4,16.05
2011,1,2,6,10,257.31,16.03
2011,1,2,6,15,257.28000000000003,15.99
2011,1,2,6,20,257.2,15.94
2011,1,2,6,25,256.99,15.88
2011,1,2,6,30,256.75,15.84
2011,1,2,6,35,256.41,15.83
2011,1,2,6,40,256.04,15.780000000000001
2011,1,2,6,45,255.6,15.68
2011,1,2,6,50,255.07,15.58
2011,1,2,6,55,254.71,15.52
2011,1,2,7,0,254.51000000000002,15.51
2011,1,2,7,5,254.34,15.55
2011,1,2,7,10,254.35,15.59
2011,1,2,7,15,254.5,15.620000000000001
2011,1,2,7,20,254.6,15.63
2011,1,2,7,25,254.66,15.65
2011,1,2,7,30,254.67000000000002,15.72
2011,1,2,7,35,254.69,15.82
2011,1,2,7,40,254.59,15.89
2011,1,2,7,45,254.45000000000002,15.94
2011,1,2,7,50,254.28,15.98
2011,1,2,7,55,254.21,16
2011,1,2,8,0,254.20000000000002,15.99
2011,1,2,8,5,254.27,16
2011,1,2,8,10,254.32,16.13
2011,1,2,8,15,254.42000000000002,16.32
2011,1,2,8,20,254.48000000000002,16.46
2011,1,2,8,25,254.45000000000002,16.43
2011,1,2,8,30,254.5,16.39
2011,1,2,8,35,254.68,16.43
2011,1,2,8,40,254.82,16.42
2011,1,2,8,45,255.12,16.330000000000002
2011,1,2,8,50,255.67000000000002,16.26
2011,1,2,8,55,256.14,16.29
2011,1,2,9,0,256.25,16.35
2011,1,2,9,5,256.02,16.39
2011,1,2,9,10,255.71,16.330000000000002
2011,1,2,9,15,255.75,16.240000000000002
2011,1,2,9,20,255.97,16.14
2011,1,2,9,25,255.62,16.03
2011,1,2,9,30,255.93,15.97
2011,1,2,9,35,256.88,15.83
2011,1,2,9,40,256.74,15.69
2011,1,2,9,45,256.31,15.52
2011,1,2,9,50,253.89000000000001,15.46
2011,1,2,9,55,253.81,15.33
2011,1,2,10,0,254.64000000000001,15.34
2011,1,2,10,5,253.8,15.33
2011,1,2,10,10,254.27,15.39
2011,1,2,10,15,254.34,15.57
2011,1,2,10,20,254.32,15.870000000000001
2011,1,2,10,25,254.9,15.780000000000001
2011,1,2,10,30,255.26000000000002,15.47
2011,1,2,10,35,256.73,15.34
2011,1,2,10,40,256.9,15.22
2011,1,2,10,45,256.52,15.25
2011,1,2,10,50,256.8,15.18
2011,1,2,10,55,255.99,15.32
2011,1,2,11,0,255.08,15.24
2011,1,2,11,5,255.63,15.3
2011,1,2,11,10,255.76000000000002,15.290000000000001
2011,1,2,11,15,256.14,15.27
2011,1,2,11,20,256.69,15.27
2011,1,2,11,25,256.65,15.3
2011,1,2,11,30,256.83,15.3
2011,1,2,11,35,257.1,15.22
2011,1,2,11,40,256.94,15.07
2011,1,2,11,45,256.93,14.89
2011,1,2,11,50,257.04,14.71
2011,1,2,11,55,257.56,14.69
2011,1,2,12,0,257.2,14.68
2011,1,2,12,5,257.05,14.63
2011,1,2,12,10,257.15,14.56
2011,1,2,12,15,257.32,14.450000000000001
2011,1,2,12,20,257.28000000000003,14.450000000000001
2011,1,2,12,25,257.2,14.51
2011,1,2,12,30,257.1,14.530000000000001
2011,1,2,12,35,257.18,14.58
2011,1,2,12,40,258.2,14.72
2011,1,2,12,45,258.79,14.76
2011,1,2,12,50,259.17,14.76
2011,1,2,12,55,259.54,14.620000000000001
2011,1,2,13,0,260.24,14.44
2011,1,2,13,5,260.86,14.24
2011,1,2,13,10,260.75,14.09
2011,1,2,13,15,261.28000000000003,14.14
2011,1,2,13,20,261.31,14.25
2011,1,2,13,25,261.61,14.370000000000001
2011,1,2,13,30,262.35,14.38
2011,1,2,13,35,262.58,14.26
2011,1,2,13,40,263.19,14.13
2011,1,2,13,45,263.57,13.96
2011,1,2,13,50,263.31,14
2011,1,2,13,55,263.13,13.93
2011,1,2,14,0,262.78000000000003,14
2011,1,2,14,5,261.36,14.42
2011,1,2,14,10,260.21,14.370000000000001
2011,1,2,14,15,258.76,14.47
2011,1,2,14,20,257.71,14.27
2011,1,2,14,25,256.79,14.46
2011,1,2,14,30,255.98000000000002,14.44
2011,1,2,14,35,257.37,14.4
2011,1,2,14,40,257.57,14.24
2011,1,2,14,45,257.77,14.22
2011,1,2,14,50,261.54,13.96
2011,1,2,14,55,263.44,13.790000000000001
2011,1,2,15,0,267.63,13.370000000000001
2011,1,2,15,5,269.4,12.870000000000001
2011,1,2,15,10,270.98,12.58
2011,1,2,15,15,274.05,12.4
2011,1,2,15,20,276.90000000000003,12.370000000000001
2011,1,2,15,25,277.65000000000003,12.42
2011,1,2,15,30,277.15000000000003,12.42
2011,1,2,15,35,276.8,12.4
2011,1,2,15,40,276.79,12.44
2011,1,2,15,45,277.46,12.46
2011,1,2,15,50,278.08,12.39
2011,1,2,15,55,278.14,12.31
2011,1,2,16,0,277.92,12.3
2011,1,2,16,5,277.66,12.290000000000001
2011,1,2,16,10,277.28000000000003,12.16
2011,1,2,16,15,276.47,11.89
2011,1,2,16,20,274.81,11.71
2011,1,2,16,25,273.16,11.86
2011,1,2,16,30,271.83,12.23
2011,1,2,16,35,270.63,12.67
2011,1,2,16,40,270.01,12.91
2011,1,2,16,45,270.6,13.030000000000001
2011,1,2,16,50,272.72,13.19
2011,1,2,16,55,275.77,13.23
2011,1,2,17,0,279.23,13.17
2011,1,2,17,5,282.16,13.040000000000001
2011,1,2,17,10,283.25,12.81
2011,1,2,17,15,279.62,12.66
2011,1,2,17,20,272.63,12.8
2011,1,2,17,25,271.81,12.9
2011,1,2,17,30,278.61,13.01
2011,1,2,17,35,283.8,13.17
2011,1,2,17,40,285.14,12.81
2011,1,2,17,45,283.27,12.450000000000001
2011,1,2,17,50,281.09000000000003,12.63
2011,1,2,17,55,278.11,12.57
2011,1,2,18,0,273.92,12.790000000000001
2011,1,2,18,5,272.57,13.49
2011,1,2,18,10,273.13,13.71
2011,1,2,18,15,274.45,14.27
2011,1,2,18,20,277.85,14.77
2011,1,2,18,25,281.28000000000003,15.030000000000001
2011,1,2,18,30,284.71,15.31
2011,1,2,18,35,287.89,15.290000000000001
2011,1,2,18,40,290.68,15.21
2011,1,2,18,45,290.11,14.81
2011,1,2,18,50,288.13,14.5
2011,1,2,18,55,288.09000000000003,14.42
2011,1,2,19,0,291.96,13.96
2011,1,2,19,5,293.98,12.97
2011,1,2,19,10,293.1,12.49
2011,1,2,19,15,292.33,12.5
2011,1,2,19,20,292.53000000000003,11.86
2011,1,2,19,25,291.03000000000003,11.26
2011,1,2,19,30,288.08,11.27
2011,1,2,19,35,284.66,11.9
2011,1,2,19,40,283.63,12.47
2011,1,2,19,45,287.91,12.48
2011,1,2,19,50,292.59000000000003,12.15
2011,1,2,19,55,293.5,11.77
2011,1,2,20,0,294.21,11.03
2011,1,2,20,5,295.8,10.07
2011,1,2,20,10,297.57,9.98
2011,1,2,20,15,301.33,9.950000000000001
2011,1,2,20,20,304.21,9.82
2011,1,2,20,25,304.03000000000003,9.85
2011,1,2,20,30,296.73,9.9
2011,1,2,20,35,286.25,9.96
2011,1,2,20,40,281.13,10.22
2011,1,2,20,45,278.36,10.44
2011,1,2,20,50,273.29,10.61
2011,1,2,20,55,270.8,10.39
2011,1,2,21,0,272.6,9.97
2011,1,2,21,5,276.27,9.8
2011,1,2,21,10,277.86,9.73
2011,1,2,21,15,278.68,9.76
2011,1,2,21,20,279.25,9.96
2011,1,2,21,25,280.47,10.17
2011,1,2,21,30,281.91,10.4
2011,1,2,21,35,283.13,10.67
2011,1,2,21,40,284.04,10.89
2011,1,2,21,45,284.58,11.07
2011,1,2,21,50,284.32,11.17
2011,1,2,21,55,283.46,11.22
2011,1,2,22,0,282.7,11.18
2011,1,2,22,5,281.99,11
2011,1,2,22,10,281.02,10.81
2011,1,2,22,15,279.7,10.64
2011,1,2,22,20,278.22,10.540000000000001
2011,1,2,22,25,276.8,10.53
2011,1,2,22,30,275.57,10.64
2011,1,2,22,35,274.63,10.81
2011,1,2,22,40,274.15000000000003,10.97
2011,1,2,22,45,273.97,11.040000000000001
2011,1,2,22,50,274.09000000000003,11.05
2011,1,2,22,55,274.41,11.07
2011,1,2,23,0,275.19,11.120000000000001
2011,1,2,23,5,276.11,11.08
2011,1,2,23,10,276.19,11.06
2011,1,2,23,15,276.24,11.06
2011,1,2,23,20,277.11,10.99
2011,1,2,23,25,278.19,10.9
2011,1,2,23,30,279.61,10.74
2011,1,2,23,35,281.69,10.59
2011,1,2,23,40,283.76,10.49
2011,1,2,23,45,284.83,10.43
2011,1,2,23,50,284.69,10.33
2011,1,2,23,55,283.61,10.25
2011,1,3,0,0,282.27,10.13
2011,1,3,0,5,280.81,9.9
2011,1,3,0,10,279.18,9.68
2011,1,3,0,15,278.43,9.49
2011,1,3,0,20,278.92,9.32
2011,1,3,0,25,279.79,9.18
2011,1,3,0,30,280.53000000000003,9.03
2011,1,3,0,35,281.47,8.91
2011,1,3,0,40,282.07,8.8
2011,1,3,0,45,282.34000000000003,8.72
2011,1,3,0,50,282.34000000000003,8.73
2011,1,3,0,55,282.7,8.73
2011,1,3,1,0,283.41,8.73
2011,1,3,1,5,284.93,8.69
2011,1,3,1,10,285.47,8.66
2011,1,3,1,15,284.98,8.59
2011,1,3,1,20,284.86,8.46
2011,1,3,1,25,284.89,8.31
2011,1,3,1,30,284.97,8.15
2011,1,3,1,35,283.13,8.09
2011,1,3,1,40,281.24,8.16
2011,1,3,1,45,281.28000000000003,8.2
2011,1,3,1,50,282.73,8.19
2011,1,3,1,55,283.35,8.09
2011,1,3,2,0,284.06,7.92
2011,1,3,2,5,285.40000000000003,7.75
2011,1,3,2,10,286.46,7.66
2011,1,3,2,15,286.2,7.67
2011,1,3,2,20,284.62,7.8
2011,1,3,2,25,283.25,7.96
2011,1,3,2,30,282.27,8.11
2011,1,3,2,35,279.83,8.35
2011,1,3,2,40,278.65000000000003,8.47
2011,1,3,2,45,277.40000000000003,8.4
2011,1,3,2,50,275.18,8.33
2011,1,3,2,55,273.94,8.22
2011,1,3,3,0,273.69,8.11
2011,1,3,3,5,273.92,8.08
2011,1,3,3,10,273.68,8.21
2011,1,3,3,15,273.04,8.370000000000001
2011,1,3,3,20,272.42,8.43
2011,1,3,3,25,271.69,8.55
2011,1,3,3,30,270.14,8.73
2011,1,3,3,35,269.51,8.76
2011,1,3,3,40,269.18,8.790000000000001
2011,1,3,3,45,268.89,8.870000000000001
2011,1,3,3,50,268.81,8.96
2011,1,3,3,55,269.13,9.07
2011,1,3,4,0,269.43,9.16
2011,1,3,4,5,269.13,9.23
2011,1,3,4,10,268.56,9.290000000000001
2011,1,3,4,15,267.66,9.370000000000001
2011,1,3,4,20,266.29,9.48
2011,1,3,4,25,264.5,9.58
2011,1,3,4,30,262.76,9.65
2011,1,3,4,35,261.22,9.72
2011,1,3,4,40,260.2,9.77
2011,1,3,4,45,259.82,9.81
2011,1,3,4,50,259.22,9.86
2011,1,3,4,55,258.97,9.91
2011,1,3,5,0,259.24,9.96
2011,1,3,5,5,259.7,9.99
2011,1,3,5,10,260.16,9.98
2011,1,3,5,15,260.46,9.96
2011,1,3,5,20,260.4,9.98
2011,1,3,5,25,260.12,10
2011,1,3,5,30,259.66,10.05
2011,1,3,5,35,259.3,10.13
2011,1,3,5,40,258.98,10.200000000000001
2011,1,3,5,45,258.81,10.24
2011,1,3,5,50,258.86,10.28
2011,1,3,5,55,258.92,10.31
2011,1,3,6,0,259.05,10.34
2011,1,3,6,5,259.33,10.35
2011,1,3,6,10,259.47,10.34
2011,1,3,6,15,259.65,10.33
2011,1,3,6,20,259.71,10.33
2011,1,3,6,25,259.67,10.32
2011,1,3,6,30,259.5,10.32
2011,1,3,6,35,259.22,10.35
2011,1,3,6,40,258.85,10.39
2011,1,3,6,45,258.59000000000003,10.43
2011,1,3,6,50,258.26,10.46
2011,1,3,6,55,257.88,10.47
2011,1,3,7,0,257.55,10.46
2011,1,3,7,5,257.25,10.47
2011,1,3,7,10,256.99,10.46
2011,1,3,7,15,256.73,10.450000000000001
2011,1,3,7,20,256.36,10.46
2011,1,3,7,25,255.89000000000001,10.47
2011,1,3,7,30,255.42000000000002,10.46
2011,1,3,7,35,254.91,10.48
2011,1,3,7,40,254.46,10.49
2011,1,3,7,45,254.15,10.49
2011,1,3,7,50,253.84,10.53
2011,1,3,7,55,253.48000000000002,10.55
2011,1,3,8,0,253.11,10.57
2011,1,3,8,5,252.56,10.6
2011,1,3,8,10,251.83,10.63
2011,1,3,8,15,251.11,10.67
2011,1,3,8,20,250.42000000000002,10.74
2011,1,3,8,25,249.75,10.83
2011,1,3,8,30,249.18,10.94
2011,1,3,8,35,248.67000000000002,11.05
2011,1,3,8,40,248.12,11.16
2011,1,3,8,45,247.61,11.290000000000001
2011,1,3,8,50,247.12,11.38
2011,1,3,8,55,246.72,11.5
2011,1,3,9,0,246.31,11.64
2011,1,3,9,5,246,11.76
2011,1,3,9,10,245.8,11.92
2011,1,3,9,15,245.51,12.09
2011,1,3,9,20,245.4,12.23
