SiteID,304725,Site Timezone,-8,Data Timezone,-8,Longitude,-121.696853638,Latitude,45.4892730713
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2011,1,1,15,50,111.59,3.67
2011,1,1,15,55,111.43,3.61
2011,1,1,16,0,110.4,3.56
2011,1,1,16,5,109.71000000000001,3.5300000000000002
2011,1,1,16,10,108.84,3.46
2011,1,1,16,15,107.43,3.38
2011,1,1,16,20,106.01,3.34
2011,1,1,16,25,104.57000000000001,3.33
2011,1,1,16,30,103.27,3.31
2011,1,1,16,35,102.28,3.2800000000000002
2011,1,1,16,40,101.60000000000001,3.22
2011,1,1,16,45,100.64,3.13
2011,1,1,16,50,100.41,3.0500000000000003
2011,1,1,16,55,101.06,2.96
2011,1,1,17,0,101.48,2.85
2011,1,1,17,5,101.69,2.74
2011,1,1,17,10,101.87,2.62
2011,1,1,17,15,101.74000000000001,2.48
2011,1,1,17,20,101.75,2.37
2011,1,1,17,25,101.96000000000001,2.33
2011,1,1,17,30,102.01,2.3000000000000003
2011,1,1,17,35,102.55,2.23
2011,1,1,17,40,104.08,2.15
2011,1,1,17,45,105.76,2.06
2011,1,1,17,50,106.99000000000001,1.94
2011,1,1,17,55,108.09,1.81
2011,1,1,18,0,108.9,1.75
2011,1,1,18,5,109.59,1.72
2011,1,1,18,10,110.05,1.7
2011,1,1,18,15,110.71000000000001,1.69
2011,1,1,18,20,111.29,1.6500000000000001
2011,1,1,18,25,110.83,1.6
2011,1,1,18,30,110.71000000000001,1.6
2011,1,1,18,35,111.52,1.6300000000000001
2011,1,1,18,40,112.81,1.61
2011,1,1,18,45,113.48,1.56
2011,1,1,18,50,113.22,1.54
2011,1,1,18,55,111.96000000000001,1.53
2011,1,1,19,0,109.51,1.55
2011,1,1,19,5,107.55,1.57
2011,1,1,19,10,107.31,1.58
2011,1,1,19,15,107.16,1.6600000000000001
2011,1,1,19,20,106.76,1.75
2011,1,1,19,25,107.07000000000001,1.86
2011,1,1,19,30,106.81,1.94
2011,1,1,19,35,106.39,1.99
2011,1,1,19,40,106.61,2.02
2011,1,1,19,45,107.76,2.02
2011,1,1,19,50,109.56,1.99
2011,1,1,19,55,111.55,1.97
2011,1,1,20,0,113.22,1.92
2011,1,1,20,5,113.53,1.87
2011,1,1,20,10,113.74000000000001,1.86
2011,1,1,20,15,114.04,1.86
2011,1,1,20,20,113.06,1.85
2011,1,1,20,25,111.83,1.8800000000000001
2011,1,1,20,30,111.09,1.92
2011,1,1,20,35,111.28,1.93
2011,1,1,20,40,111.71000000000001,1.93
2011,1,1,20,45,111.72,1.9100000000000001
2011,1,1,20,50,111.26,1.92
2011,1,1,20,55,110.36,1.92
2011,1,1,21,0,110.76,1.92
2011,1,1,21,5,112.76,1.8900000000000001
2011,1,1,21,10,113.66,1.82
2011,1,1,21,15,112.9,1.73
2011,1,1,21,20,110.66,1.7
2011,1,1,21,25,109.03,1.71
2011,1,1,21,30,109.27,1.71
2011,1,1,21,35,109.45,1.68
2011,1,1,21,40,109.55,1.68
2011,1,1,21,45,109.57000000000001,1.76
2011,1,1,21,50,108.57000000000001,1.85
2011,1,1,21,55,108,1.8900000000000001
2011,1,1,22,0,108.83,1.8800000000000001
2011,1,1,22,5,110.05,1.81
2011,1,1,22,10,110.81,1.69
2011,1,1,22,15,111.53,1.61
2011,1,1,22,20,112.03,1.61
2011,1,1,22,25,111.97,1.6600000000000001
2011,1,1,22,30,111.72,1.71
2011,1,1,22,35,111.5,1.77
2011,1,1,22,40,111.44,1.82
2011,1,1,22,45,112.03,1.87
2011,1,1,22,50,113.32000000000001,1.94
2011,1,1,22,55,113.98,2.0100000000000002
2011,1,1,23,0,114.32000000000001,2.05
2011,1,1,23,5,114.96000000000001,2.08
2011,1,1,23,10,115.62,2.1
2011,1,1,23,15,115.22,2.1
2011,1,1,23,20,114.63,2.08
2011,1,1,23,25,114.86,2.11
2011,1,1,23,30,115.91,2.13
2011,1,1,23,35,117.01,2.14
2011,1,1,23,40,117.21000000000001,2.18
2011,1,1,23,45,116.73,2.24
2011,1,1,23,50,115.78,2.27
2011,1,1,23,55,116.5,2.2600000000000002
2011,1,2,0,0,118.32000000000001,2.24
2011,1,2,0,5,118.7,2.18
2011,1,2,0,10,117.61,2.09
2011,1,2,0,15,116.96000000000001,2.0100000000000002
2011,1,2,0,20,116.97,2.0100000000000002
2011,1,2,0,25,115.46000000000001,2.07
2011,1,2,0,30,113.77,2.09
2011,1,2,0,35,114.11,2.04
2011,1,2,0,40,115.66,1.94
2011,1,2,0,45,115.43,1.8900000000000001
2011,1,2,0,50,113.52,1.94
2011,1,2,0,55,113.14,1.96
2011,1,2,1,0,114.59,1.86
2011,1,2,1,5,115.10000000000001,1.73
2011,1,2,1,10,113.93,1.6600000000000001
2011,1,2,1,15,114.05,1.62
2011,1,2,1,20,116.10000000000001,1.52
2011,1,2,1,25,115.92,1.43
2011,1,2,1,30,113.82000000000001,1.3900000000000001
2011,1,2,1,35,113.68,1.36
2011,1,2,1,40,115.72,1.31
2011,1,2,1,45,115.44,1.27
2011,1,2,1,50,112.86,1.26
2011,1,2,1,55,111.16,1.25
2011,1,2,2,0,110.74000000000001,1.27
2011,1,2,2,5,109.47,1.29
2011,1,2,2,10,107.52,1.34
2011,1,2,2,15,107.36,1.3900000000000001
2011,1,2,2,20,108.24000000000001,1.41
2011,1,2,2,25,108.05,1.41
2011,1,2,2,30,106.72,1.3900000000000001
2011,1,2,2,35,106.59,1.3900000000000001
2011,1,2,2,40,107.4,1.43
2011,1,2,2,45,107.74000000000001,1.44
2011,1,2,2,50,109.92,1.36
2011,1,2,2,55,112.4,1.26
2011,1,2,3,0,111.66,1.17
2011,1,2,3,5,109.31,1.11
2011,1,2,3,10,108.78,1.08
2011,1,2,3,15,108.53,1.09
2011,1,2,3,20,108.07000000000001,1.12
2011,1,2,3,25,109.55,1.16
2011,1,2,3,30,111.51,1.18
2011,1,2,3,35,112.36,1.18
2011,1,2,3,40,114.58,1.1400000000000001
2011,1,2,3,45,116.72,1.1
2011,1,2,3,50,117.13,1.1
2011,1,2,3,55,117.24000000000001,1.1
2011,1,2,4,0,118.09,1.1
2011,1,2,4,5,119.13,1.09
2011,1,2,4,10,119.15,1.08
2011,1,2,4,15,117.13,1.06
2011,1,2,4,20,115.35000000000001,1.03
2011,1,2,4,25,115,1.05
2011,1,2,4,30,114.06,1.09
2011,1,2,4,35,112.65,1.09
2011,1,2,4,40,111.61,1.08
2011,1,2,4,45,109.15,1.09
2011,1,2,4,50,105.01,1.1300000000000001
2011,1,2,4,55,102.05,1.18
2011,1,2,5,0,100.25,1.26
2011,1,2,5,5,99.68,1.34
2011,1,2,5,10,99.53,1.44
2011,1,2,5,15,98.35000000000001,1.56
2011,1,2,5,20,97.16,1.6400000000000001
2011,1,2,5,25,95.9,1.72
2011,1,2,5,30,94.57000000000001,1.86
2011,1,2,5,35,94.68,1.99
2011,1,2,5,40,95.16,2.07
2011,1,2,5,45,93.67,2.15
2011,1,2,5,50,92.44,2.2600000000000002
2011,1,2,5,55,92.36,2.36
2011,1,2,6,0,92.38,2.4
2011,1,2,6,5,91.86,2.48
2011,1,2,6,10,91.16,2.57
2011,1,2,6,15,91.34,2.67
2011,1,2,6,20,92.84,2.7600000000000002
2011,1,2,6,25,94.31,2.81
2011,1,2,6,30,95,2.83
2011,1,2,6,35,95.25,2.81
2011,1,2,6,40,95.69,2.83
2011,1,2,6,45,96.5,2.9
2011,1,2,6,50,97.34,2.98
2011,1,2,6,55,97.96000000000001,3.0300000000000002
2011,1,2,7,0,98.74000000000001,3.1
2011,1,2,7,5,99.64,3.18
2011,1,2,7,10,99.94,3.24
2011,1,2,7,15,99.64,3.27
2011,1,2,7,20,99.13,3.35
2011,1,2,7,25,98.98,3.47
2011,1,2,7,30,99.13,3.6
2011,1,2,7,35,99.34,3.74
2011,1,2,7,40,99.72,3.88
2011,1,2,7,45,100.28,4
2011,1,2,7,50,101,4.08
2011,1,2,7,55,101.21000000000001,4.16
2011,1,2,8,0,101.39,4.25
2011,1,2,8,5,101.87,4.34
2011,1,2,8,10,102.33,4.41
2011,1,2,8,15,102.73,4.48
2011,1,2,8,20,102.98,4.5
2011,1,2,8,25,103.07000000000001,4.53
2011,1,2,8,30,103,4.57
2011,1,2,8,35,102.71000000000001,4.65
2011,1,2,8,40,102.81,4.7700000000000005
2011,1,2,8,45,103.07000000000001,4.9
2011,1,2,8,50,103.64,5.0200000000000005
2011,1,2,8,55,104.27,5.19
2011,1,2,9,0,104.58,5.37
2011,1,2,9,5,104.72,5.54
2011,1,2,9,10,105.13,5.73
2011,1,2,9,15,105.51,5.93
2011,1,2,9,20,105.47,6.17
2011,1,2,9,25,105.8,6.36
2011,1,2,9,30,105.84,6.5200000000000005
2011,1,2,9,35,105.5,6.63
2011,1,2,9,40,105.13,6.75
2011,1,2,9,45,104.74000000000001,6.83
2011,1,2,9,50,104.39,6.83
2011,1,2,9,55,103.75,6.8
2011,1,2,10,0,103.01,6.8100000000000005
2011,1,2,10,5,102.22,6.83
2011,1,2,10,10,101.8,6.8500000000000005
2011,1,2,10,15,101.56,6.86
2011,1,2,10,20,101.04,6.890000000000001
2011,1,2,10,25,100.97,6.92
2011,1,2,10,30,100.91,6.94
2011,1,2,10,35,100.82000000000001,6.94
2011,1,2,10,40,100.86,6.96
2011,1,2,10,45,101.06,6.99
2011,1,2,10,50,101.18,7.07
2011,1,2,10,55,100.86,7.12
2011,1,2,11,0,100.46000000000001,7.19
2011,1,2,11,5,100.13,7.29
2011,1,2,11,10,99.60000000000001,7.38
2011,1,2,11,15,99.08,7.46
2011,1,2,11,20,98.68,7.54
2011,1,2,11,25,98.34,7.57
2011,1,2,11,30,98.04,7.61
2011,1,2,11,35,97.9,7.67
2011,1,2,11,40,97.67,7.7
2011,1,2,11,45,97.08,7.67
2011,1,2,11,50,96.52,7.67
2011,1,2,11,55,96.07000000000001,7.67
2011,1,2,12,0,95.91,7.67
2011,1,2,12,5,95.8,7.66
2011,1,2,12,10,95.68,7.66
2011,1,2,12,15,95.53,7.65
2011,1,2,12,20,95.24,7.640000000000001
2011,1,2,12,25,94.97,7.66
2011,1,2,12,30,94.60000000000001,7.68
2011,1,2,12,35,94.34,7.68
2011,1,2,12,40,94.2,7.68
2011,1,2,12,45,94.02,7.66
2011,1,2,12,50,93.67,7.61
2011,1,2,12,55,93.31,7.58
2011,1,2,13,0,92.82000000000001,7.55
2011,1,2,13,5,92.22,7.5200000000000005
2011,1,2,13,10,91.96000000000001,7.5200000000000005
2011,1,2,13,15,91.57000000000001,7.5200000000000005
2011,1,2,13,20,90.94,7.51
2011,1,2,13,25,90.35000000000001,7.5
2011,1,2,13,30,89.78,7.48
2011,1,2,13,35,89.31,7.44
2011,1,2,13,40,88.91,7.41
2011,1,2,13,45,88.76,7.41
2011,1,2,13,50,88.59,7.42
2011,1,2,13,55,88.29,7.42
2011,1,2,14,0,87.60000000000001,7.42
2011,1,2,14,5,87.58,7.45
2011,1,2,14,10,87.51,7.46
2011,1,2,14,15,87.47,7.48
2011,1,2,14,20,87.45,7.54
2011,1,2,14,25,87.89,7.59
2011,1,2,14,30,88.2,7.63
2011,1,2,14,35,88.63,7.67
2011,1,2,14,40,88.89,7.72
2011,1,2,14,45,89.11,7.7700000000000005
2011,1,2,14,50,89.55,7.91
2011,1,2,14,55,89.93,8.01
2011,1,2,15,0,90.34,8.040000000000001
2011,1,2,15,5,90.77,8.040000000000001
2011,1,2,15,10,90.82000000000001,8.08
2011,1,2,15,15,90.77,8.14
2011,1,2,15,20,90.91,8.19
2011,1,2,15,25,91.01,8.25
2011,1,2,15,30,91.06,8.31
2011,1,2,15,35,91.19,8.31
2011,1,2,15,40,91.39,8.31
2011,1,2,15,45,91.47,8.31
2011,1,2,15,50,91.74,8.34
2011,1,2,15,55,91.85000000000001,8.36
2011,1,2,16,0,92.04,8.370000000000001
2011,1,2,16,5,92.32000000000001,8.34
2011,1,2,16,10,91.9,8.35
2011,1,2,16,15,91.67,8.42
2011,1,2,16,20,91.83,8.6
2011,1,2,16,25,92.10000000000001,8.71
2011,1,2,16,30,92.41,8.77
2011,1,2,16,35,92.7,8.84
2011,1,2,16,40,92.85000000000001,8.91
2011,1,2,16,45,93.04,8.96
2011,1,2,16,50,93.32000000000001,9.02
2011,1,2,16,55,93.66,9.09
2011,1,2,17,0,93.99,9.18
2011,1,2,17,5,94.19,9.27
2011,1,2,17,10,94.24,9.34
2011,1,2,17,15,94.26,9.38
2011,1,2,17,20,94.27,9.41
2011,1,2,17,25,94.29,9.43
2011,1,2,17,30,94.4,9.44
2011,1,2,17,35,94.71000000000001,9.46
2011,1,2,17,40,95.03,9.47
2011,1,2,17,45,95.18,9.47
2011,1,2,17,50,95.13,9.450000000000001
2011,1,2,17,55,94.97,9.42
2011,1,2,18,0,94.93,9.41
2011,1,2,18,5,94.96000000000001,9.41
2011,1,2,18,10,95.18,9.41
2011,1,2,18,15,95.42,9.41
2011,1,2,18,20,95.62,9.41
2011,1,2,18,25,95.75,9.42
2011,1,2,18,30,95.77,9.43
2011,1,2,18,35,95.8,9.43
2011,1,2,18,40,95.8,9.41
2011,1,2,18,45,95.58,9.39
2011,1,2,18,50,95.25,9.36
2011,1,2,18,55,95.04,9.33
2011,1,2,19,0,94.85000000000001,9.32
2011,1,2,19,5,94.66,9.34
2011,1,2,19,10,94.46000000000001,9.33
2011,1,2,19,15,94.35000000000001,9.31
2011,1,2,19,20,94.26,9.28
2011,1,2,19,25,94.21000000000001,9.25
2011,1,2,19,30,94.18,9.23
2011,1,2,19,35,94.12,9.23
2011,1,2,19,40,94.11,9.23
2011,1,2,19,45,94.10000000000001,9.23
2011,1,2,19,50,94.13,9.22
2011,1,2,19,55,94.29,9.22
2011,1,2,20,0,94.5,9.21
2011,1,2,20,5,94.74,9.22
2011,1,2,20,10,94.94,9.23
2011,1,2,20,15,95.02,9.25
2011,1,2,20,20,95.01,9.28
2011,1,2,20,25,95,9.290000000000001
2011,1,2,20,30,95.08,9.31
2011,1,2,20,35,95.16,9.32
2011,1,2,20,40,95.19,9.3
2011,1,2,20,45,95.12,9.3
2011,1,2,20,50,94.92,9.3
2011,1,2,20,55,94.92,9.28
2011,1,2,21,0,95,9.27
2011,1,2,21,5,94.93,9.25
2011,1,2,21,10,94.82000000000001,9.22
2011,1,2,21,15,94.72,9.19
2011,1,2,21,20,94.66,9.16
2011,1,2,21,25,94.52,9.13
2011,1,2,21,30,94.34,9.11
2011,1,2,21,35,94.21000000000001,9.09
2011,1,2,21,40,94.14,9.08
2011,1,2,21,45,94.10000000000001,9.06
2011,1,2,21,50,94.21000000000001,9.05
2011,1,2,21,55,94.36,9.040000000000001
2011,1,2,22,0,94.46000000000001,9.03
2011,1,2,22,5,94.65,9.03
2011,1,2,22,10,94.89,9.05
2011,1,2,22,15,95.12,9.05
2011,1,2,22,20,95.25,9.05
2011,1,2,22,25,95.31,9.040000000000001
2011,1,2,22,30,95.38,9.03
2011,1,2,22,35,95.51,9.040000000000001
2011,1,2,22,40,95.61,9.040000000000001
2011,1,2,22,45,95.67,9.02
2011,1,2,22,50,95.68,9.02
2011,1,2,22,55,95.61,9.01
2011,1,2,23,0,95.56,9.02
2011,1,2,23,5,95.53,9.01
2011,1,2,23,10,95.57000000000001,9
2011,1,2,23,15,95.64,8.99
2011,1,2,23,20,95.75,8.97
2011,1,2,23,25,95.89,8.97
2011,1,2,23,30,95.91,8.97
2011,1,2,23,35,95.85000000000001,8.98
2011,1,2,23,40,95.79,8.950000000000001
2011,1,2,23,45,95.81,8.92
2011,1,2,23,50,95.96000000000001,8.91
2011,1,2,23,55,96.18,8.89
2011,1,3,0,0,96.39,8.91
2011,1,3,0,5,96.46000000000001,8.93
2011,1,3,0,10,96.53,8.950000000000001
2011,1,3,0,15,96.57000000000001,8.96
2011,1,3,0,20,96.64,8.97
2011,1,3,0,25,96.68,8.98
2011,1,3,0,30,96.77,8.99
2011,1,3,0,35,96.76,9
2011,1,3,0,40,96.68,9
2011,1,3,0,45,96.58,8.98
2011,1,3,0,50,96.44,8.97
2011,1,3,0,55,96.23,8.950000000000001
2011,1,3,1,0,96.07000000000001,8.91
2011,1,3,1,5,96.09,8.870000000000001
2011,1,3,1,10,96.17,8.83
2011,1,3,1,15,96.18,8.78
2011,1,3,1,20,96.25,8.75
2011,1,3,1,25,96.25,8.700000000000001
2011,1,3,1,30,96.26,8.64
2011,1,3,1,35,96.25,8.58
2011,1,3,1,40,96.22,8.53
2011,1,3,1,45,96.22,8.5
2011,1,3,1,50,96.24000000000001,8.46
2011,1,3,1,55,96.2,8.41
2011,1,3,2,0,96.23,8.39
2011,1,3,2,5,96.19,8.36
2011,1,3,2,10,96.11,8.35
2011,1,3,2,15,96.12,8.34
2011,1,3,2,20,96.19,8.33
2011,1,3,2,25,96.2,8.31
2011,1,3,2,30,96.3,8.28
2011,1,3,2,35,96.4,8.25
2011,1,3,2,40,96.46000000000001,8.22
2011,1,3,2,45,96.53,8.19
2011,1,3,2,50,96.60000000000001,8.16
2011,1,3,2,55,96.66,8.120000000000001
2011,1,3,3,0,96.59,8.07
2011,1,3,3,5,96.54,8.03
2011,1,3,3,10,96.41,7.97
2011,1,3,3,15,96.19,7.91
2011,1,3,3,20,95.84,7.84
2011,1,3,3,25,95.51,7.78
2011,1,3,3,30,95.18,7.72
2011,1,3,3,35,94.87,7.66
2011,1,3,3,40,94.65,7.6000000000000005
2011,1,3,3,45,94.63,7.55
2011,1,3,3,50,94.72,7.51
2011,1,3,3,55,94.84,7.47
2011,1,3,4,0,95,7.43
2011,1,3,4,5,95.18,7.38
2011,1,3,4,10,95.44,7.3500000000000005
2011,1,3,4,15,95.71000000000001,7.3100000000000005
2011,1,3,4,20,96.08,7.2700000000000005
2011,1,3,4,25,96.31,7.21
2011,1,3,4,30,96.48,7.18
2011,1,3,4,35,96.67,7.140000000000001
2011,1,3,4,40,96.73,7.11
2011,1,3,4,45,96.77,7.09
2011,1,3,4,50,96.73,7.08
2011,1,3,4,55,96.62,7.07
2011,1,3,5,0,96.49000000000001,7.05
2011,1,3,5,5,96.31,7.03
2011,1,3,5,10,96.10000000000001,6.99
2011,1,3,5,15,95.92,6.95
2011,1,3,5,20,95.78,6.92
2011,1,3,5,25,95.68,6.9
2011,1,3,5,30,95.62,6.88
2011,1,3,5,35,95.74000000000001,6.86
2011,1,3,5,40,95.9,6.8500000000000005
2011,1,3,5,45,96.14,6.8500000000000005
2011,1,3,5,50,96.48,6.84
2011,1,3,5,55,96.83,6.8100000000000005
2011,1,3,6,0,97.23,6.8100000000000005
2011,1,3,6,5,97.7,6.82
2011,1,3,6,10,98.14,6.8100000000000005
2011,1,3,6,15,98.53,6.8
2011,1,3,6,20,98.88,6.82
2011,1,3,6,25,99.22,6.8500000000000005
2011,1,3,6,30,99.46000000000001,6.86
2011,1,3,6,35,99.68,6.87
2011,1,3,6,40,99.79,6.86
2011,1,3,6,45,99.79,6.8500000000000005
2011,1,3,6,50,99.68,6.8500000000000005
2011,1,3,6,55,99.52,6.82
2011,1,3,7,0,99.43,6.82
2011,1,3,7,5,99.26,6.8100000000000005
2011,1,3,7,10,99.11,6.8100000000000005
2011,1,3,7,15,98.98,6.8100000000000005
2011,1,3,7,20,98.87,6.83
2011,1,3,7,25,98.74000000000001,6.82
2011,1,3,7,30,98.7,6.8100000000000005
2011,1,3,7,35,98.65,6.8
2011,1,3,7,40,98.77,6.8
2011,1,3,7,45,99.04,6.8100000000000005
2011,1,3,7,50,99.35000000000001,6.8100000000000005
2011,1,3,7,55,99.68,6.8
2011,1,3,8,0,99.98,6.78
2011,1,3,8,5,100.21000000000001,6.7700000000000005
2011,1,3,8,10,100.35000000000001,6.76
2011,1,3,8,15,100.42,6.74
2011,1,3,8,20,100.34,6.73
2011,1,3,8,25,100.22,6.73
2011,1,3,8,30,100,6.74
2011,1,3,8,35,99.69,6.67
2011,1,3,8,40,99.59,6.68
2011,1,3,8,45,99.42,6.72
