SiteID,1113407,Site Timezone,-6,Data Timezone,-6,Longitude,-98.8681945801,Latitude,27.2788200378
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2011,1,1,9,10,21.94,9.93
2011,1,1,9,15,21.96,9.82
2011,1,1,9,20,21.81,9.6
2011,1,1,9,25,21.86,9.33
2011,1,1,9,30,22.29,9.08
2011,1,1,9,35,22.64,8.89
2011,1,1,9,40,22.53,8.84
2011,1,1,9,45,21.61,8.83
2011,1,1,9,50,20.69,8.870000000000001
2011,1,1,9,55,20.29,8.91
2011,1,1,10,0,19.69,8.91
2011,1,1,10,5,18.89,8.78
2011,1,1,10,10,18.41,8.56
2011,1,1,10,15,18.18,8.36
2011,1,1,10,20,18.05,8.28
2011,1,1,10,25,17.86,8.22
2011,1,1,10,30,17.400000000000002,8.21
2011,1,1,10,35,16.85,8.2
2011,1,1,10,40,16.47,8.14
2011,1,1,10,45,16.28,8.03
2011,1,1,10,50,15.74,7.91
2011,1,1,10,55,14.85,7.87
2011,1,1,11,0,13.93,7.84
2011,1,1,11,5,13.05,7.73
2011,1,1,11,10,12.4,7.67
2011,1,1,11,15,11.84,7.74
2011,1,1,11,20,10.88,7.79
2011,1,1,11,25,10.040000000000001,7.74
2011,1,1,11,30,9.34,7.62
2011,1,1,11,35,8.89,7.5600000000000005
2011,1,1,11,40,8.700000000000001,7.53
2011,1,1,11,45,8.39,7.54
2011,1,1,11,50,7.94,7.7
2011,1,1,11,55,7.75,7.86
2011,1,1,12,0,7.930000000000001,7.84
2011,1,1,12,5,8.09,7.74
2011,1,1,12,10,8.11,7.65
2011,1,1,12,15,8.15,7.68
2011,1,1,12,20,8.16,7.84
2011,1,1,12,25,7.88,8.02
2011,1,1,12,30,7.3,8.13
2011,1,1,12,35,6.71,8.15
2011,1,1,12,40,6.34,8.18
2011,1,1,12,45,5.93,8.23
2011,1,1,12,50,5.3,8.290000000000001
2011,1,1,12,55,4.67,8.33
2011,1,1,13,0,4.2700000000000005,8.33
2011,1,1,13,5,4.04,8.3
2011,1,1,13,10,4.2,8.27
2011,1,1,13,15,4.46,8.3
2011,1,1,13,20,4.53,8.31
2011,1,1,13,25,4.73,8.19
2011,1,1,13,30,5.28,8.040000000000001
2011,1,1,13,35,5.9,7.99
2011,1,1,13,40,6.0600000000000005,7.99
2011,1,1,13,45,5.87,7.86
2011,1,1,13,50,5.63,7.69
2011,1,1,13,55,5.61,7.65
2011,1,1,14,0,5.71,7.63
2011,1,1,14,5,5.64,7.5600000000000005
2011,1,1,14,10,5.8,7.58
2011,1,1,14,15,6.43,7.69
2011,1,1,14,20,7.19,7.68
2011,1,1,14,25,8.07,7.5200000000000005
2011,1,1,14,30,9.14,7.44
2011,1,1,14,35,9.81,7.43
2011,1,1,14,40,9.84,7.36
2011,1,1,14,45,9.74,7.3500000000000005
2011,1,1,14,50,10,7.53
2011,1,1,14,55,10.4,7.71
2011,1,1,15,0,10.49,7.7
2011,1,1,15,5,10.15,7.68
2011,1,1,15,10,9.71,7.78
2011,1,1,15,15,9.59,7.84
2011,1,1,15,20,9.5,7.9
2011,1,1,15,25,9.4,8.03
2011,1,1,15,30,9.36,8.03
2011,1,1,15,35,9.42,7.9
2011,1,1,15,40,9.69,7.83
2011,1,1,15,45,9.870000000000001,7.79
2011,1,1,15,50,10.01,7.72
2011,1,1,15,55,10.49,7.66
2011,1,1,16,0,11.040000000000001,7.59
2011,1,1,16,5,11.35,7.48
2011,1,1,16,10,11.33,7.390000000000001
2011,1,1,16,15,11.3,7.3100000000000005
2011,1,1,16,20,11.14,7.19
2011,1,1,16,25,10.9,7.05
2011,1,1,16,30,10.97,7.04
2011,1,1,16,35,11.32,7.07
2011,1,1,16,40,11.64,6.99
2011,1,1,16,45,12.51,6.98
2011,1,1,16,50,13.68,7.07
2011,1,1,16,55,14.5,7.09
2011,1,1,17,0,15.17,7.1000000000000005
2011,1,1,17,5,15.69,7.1000000000000005
2011,1,1,17,10,15.67,7.0200000000000005
2011,1,1,17,15,15.290000000000001,6.9
2011,1,1,17,20,14.91,6.92
2011,1,1,17,25,14.35,6.94
2011,1,1,17,30,13.8,6.98
2011,1,1,17,35,13.63,7.09
2011,1,1,17,40,13.540000000000001,7.140000000000001
2011,1,1,17,45,13.72,7.1000000000000005
2011,1,1,17,50,14.35,7.1000000000000005
2011,1,1,17,55,15.02,7.11
2011,1,1,18,0,15.58,7.08
2011,1,1,18,5,16.45,7.1000000000000005
2011,1,1,18,10,17.52,7.140000000000001
2011,1,1,18,15,18.71,7.17
2011,1,1,18,20,19.81,7.25
2011,1,1,18,25,20.75,7.33
2011,1,1,18,30,21.26,7.390000000000001
2011,1,1,18,35,21.43,7.43
2011,1,1,18,40,21.57,7.42
2011,1,1,18,45,22.05,7.41
2011,1,1,18,50,22.900000000000002,7.46
2011,1,1,18,55,24.27,7.59
2011,1,1,19,0,25.8,7.72
2011,1,1,19,5,27.150000000000002,7.84
2011,1,1,19,10,28.48,7.99
2011,1,1,19,15,29.740000000000002,8.14
2011,1,1,19,20,30.76,8.24
2011,1,1,19,25,31.44,8.33
2011,1,1,19,30,31.87,8.43
2011,1,1,19,35,31.88,8.49
2011,1,1,19,40,31.89,8.55
2011,1,1,19,45,32.39,8.57
2011,1,1,19,50,33.3,8.51
2011,1,1,19,55,34.74,8.370000000000001
2011,1,1,20,0,36.65,8.31
2011,1,1,20,5,38.18,8.44
2011,1,1,20,10,38.9,8.64
2011,1,1,20,15,39.1,8.82
2011,1,1,20,20,39.21,9.03
2011,1,1,20,25,39.58,9.25
2011,1,1,20,30,40.27,9.33
2011,1,1,20,35,41.24,9.31
2011,1,1,20,40,42.6,9.34
2011,1,1,20,45,44.160000000000004,9.370000000000001
2011,1,1,20,50,45.31,9.39
2011,1,1,20,55,45.910000000000004,9.450000000000001
2011,1,1,21,0,46.7,9.51
2011,1,1,21,5,47.83,9.49
2011,1,1,21,10,48.67,9.5
2011,1,1,21,15,49.08,9.59
2011,1,1,21,20,49.69,9.67
2011,1,1,21,25,50.69,9.68
2011,1,1,21,30,51.68,9.68
2011,1,1,21,35,52.31,9.71
2011,1,1,21,40,52.85,9.790000000000001
2011,1,1,21,45,53.15,9.89
2011,1,1,21,50,53.06,9.97
2011,1,1,21,55,52.71,9.94
2011,1,1,22,0,52.300000000000004,9.84
2011,1,1,22,5,51.99,9.75
2011,1,1,22,10,52.01,9.58
2011,1,1,22,15,52.08,9.370000000000001
2011,1,1,22,20,52.04,9.3
2011,1,1,22,25,52.120000000000005,9.39
2011,1,1,22,30,52.38,9.64
2011,1,1,22,35,52.77,10.02
2011,1,1,22,40,53.550000000000004,10.35
2011,1,1,22,45,54.74,10.540000000000001
2011,1,1,22,50,55.75,10.620000000000001
2011,1,1,22,55,56.47,10.52
2011,1,1,23,0,57,10.39
2011,1,1,23,5,57.660000000000004,10.48
2011,1,1,23,10,58.45,10.68
2011,1,1,23,15,59.11,10.81
2011,1,1,23,20,59.480000000000004,10.83
2011,1,1,23,25,59.61,10.75
2011,1,1,23,30,59.72,10.67
2011,1,1,23,35,59.81,10.73
2011,1,1,23,40,59.88,10.76
2011,1,1,23,45,60.19,10.75
2011,1,1,23,50,60.65,10.69
2011,1,1,23,55,61.07,10.66
2011,1,2,0,0,61.17,10.75
2011,1,2,0,5,61,10.89
2011,1,2,0,10,61.06,11.06
2011,1,2,0,15,61.34,11.19
2011,1,2,0,20,61.53,11.27
2011,1,2,0,25,61.54,11.28
2011,1,2,0,30,61.550000000000004,11.25
2011,1,2,0,35,61.7,11.24
2011,1,2,0,40,61.9,11.24
2011,1,2,0,45,62.09,11.3
2011,1,2,0,50,62.190000000000005,11.44
2011,1,2,0,55,62.47,11.6
2011,1,2,1,0,63.370000000000005,11.71
2011,1,2,1,5,64.39,11.72
2011,1,2,1,10,65.16,11.71
2011,1,2,1,15,65.58,11.77
2011,1,2,1,20,65.69,11.92
2011,1,2,1,25,65.79,12.07
2011,1,2,1,30,66.33,12.13
2011,1,2,1,35,67.25,12.13
2011,1,2,1,40,67.74,12.11
2011,1,2,1,45,67.68,12.16
2011,1,2,1,50,67.33,12.22
2011,1,2,1,55,66.64,12.21
2011,1,2,2,0,65.93,12.21
2011,1,2,2,5,65.43,12.25
2011,1,2,2,10,64.92,12.3
2011,1,2,2,15,64.49,12.35
2011,1,2,2,20,64.41,12.33
2011,1,2,2,25,64.52,12.24
2011,1,2,2,30,64.4,12.17
2011,1,2,2,35,63.85,12.16
2011,1,2,2,40,62.910000000000004,12.23
2011,1,2,2,45,62.04,12.27
2011,1,2,2,50,61.49,12.200000000000001
2011,1,2,2,55,61.01,12.1
2011,1,2,3,0,60.620000000000005,12.01
2011,1,2,3,5,60.370000000000005,11.950000000000001
2011,1,2,3,10,60.28,11.89
2011,1,2,3,15,60.32,11.8
2011,1,2,3,20,60.27,11.71
2011,1,2,3,25,59.99,11.66
2011,1,2,3,30,59.34,11.68
2011,1,2,3,35,58.64,11.76
2011,1,2,3,40,58.39,11.84
2011,1,2,3,45,58.63,11.88
2011,1,2,3,50,59.160000000000004,11.93
2011,1,2,3,55,59.67,12
2011,1,2,4,0,59.77,12.05
2011,1,2,4,5,59.43,12.040000000000001
2011,1,2,4,10,59.09,12.05
2011,1,2,4,15,58.980000000000004,12.1
2011,1,2,4,20,59.01,12.13
2011,1,2,4,25,59.07,12.15
2011,1,2,4,30,59.17,12.16
2011,1,2,4,35,59.34,12.16
2011,1,2,4,40,59.620000000000005,12.15
2011,1,2,4,45,59.82,12.09
2011,1,2,4,50,59.72,12.02
2011,1,2,4,55,59.49,12.01
2011,1,2,5,0,59.230000000000004,12.02
2011,1,2,5,5,59.07,12.06
2011,1,2,5,10,59.120000000000005,12.1
2011,1,2,5,15,59.42,12.120000000000001
2011,1,2,5,20,59.89,12.1
2011,1,2,5,25,60.11,12.08
2011,1,2,5,30,60.09,12.040000000000001
2011,1,2,5,35,60.29,12.02
2011,1,2,5,40,60.52,12.01
2011,1,2,5,45,60.59,12.01
2011,1,2,5,50,60.620000000000005,11.97
2011,1,2,5,55,60.86,11.88
2011,1,2,6,0,61.2,11.81
2011,1,2,6,5,61.46,11.8
2011,1,2,6,10,61.53,11.84
2011,1,2,6,15,61.57,11.870000000000001
2011,1,2,6,20,61.56,11.86
2011,1,2,6,25,61.550000000000004,11.8
2011,1,2,6,30,61.54,11.74
2011,1,2,6,35,61.56,11.73
2011,1,2,6,40,61.72,11.72
2011,1,2,6,45,62,11.69
2011,1,2,6,50,62.4,11.69
2011,1,2,6,55,62.78,11.69
2011,1,2,7,0,63.22,11.72
2011,1,2,7,5,63.660000000000004,11.78
2011,1,2,7,10,63.730000000000004,11.84
2011,1,2,7,15,63.72,11.89
2011,1,2,7,20,63.89,11.91
2011,1,2,7,25,64.04,11.91
2011,1,2,7,30,64.18,11.91
2011,1,2,7,35,64.39,11.9
2011,1,2,7,40,64.65,11.870000000000001
2011,1,2,7,45,64.79,11.83
2011,1,2,7,50,64.82000000000001,11.55
2011,1,2,7,55,65.01,11.290000000000001
2011,1,2,8,0,65.33,11.15
2011,1,2,8,5,65.55,10.71
2011,1,2,8,10,65.86,10.43
2011,1,2,8,15,66.11,10.28
2011,1,2,8,20,66.87,10.13
2011,1,2,8,25,67.79,9.870000000000001
2011,1,2,8,30,67.53,9.61
2011,1,2,8,35,67.05,9.5
2011,1,2,8,40,67.25,9.28
2011,1,2,8,45,67.54,9.05
2011,1,2,8,50,67.35,8.63
2011,1,2,8,55,67.17,8.34
2011,1,2,9,0,66.54,8.15
2011,1,2,9,5,65.5,7.890000000000001
2011,1,2,9,10,64.79,7.65
2011,1,2,9,15,64.38,7.47
2011,1,2,9,20,63.99,7.15
2011,1,2,9,25,63.72,6.93
2011,1,2,9,30,63.660000000000004,6.8100000000000005
2011,1,2,9,35,64.03,6.66
2011,1,2,9,40,64.46000000000001,6.5200000000000005
2011,1,2,9,45,64.82000000000001,6.390000000000001
2011,1,2,9,50,64.68,6.29
2011,1,2,9,55,64.34,6.21
2011,1,2,10,0,64.3,6.2
2011,1,2,10,5,64.52,6.23
2011,1,2,10,10,64.99,6.25
2011,1,2,10,15,66.04,6.2700000000000005
2011,1,2,10,20,67.2,6.3
2011,1,2,10,25,67.95,6.36
2011,1,2,10,30,68.57000000000001,6.37
2011,1,2,10,35,69.42,6.32
2011,1,2,10,40,70.37,6.26
2011,1,2,10,45,71.07000000000001,6.24
2011,1,2,10,50,71.51,6.23
2011,1,2,10,55,71.84,6.18
2011,1,2,11,0,72.23,6.09
2011,1,2,11,5,72.29,6
2011,1,2,11,10,71.99,5.94
2011,1,2,11,15,71.96000000000001,5.88
2011,1,2,11,20,72.43,5.79
2011,1,2,11,25,72.89,5.71
2011,1,2,11,30,73.24,5.63
2011,1,2,11,35,73.76,5.55
2011,1,2,11,40,74.47,5.45
2011,1,2,11,45,75.31,5.38
2011,1,2,11,50,76.13,5.33
2011,1,2,11,55,76.95,5.33
2011,1,2,12,0,77.81,5.34
2011,1,2,12,5,78.63,5.28
2011,1,2,12,10,79.48,5.19
2011,1,2,12,15,80.01,5.12
2011,1,2,12,20,80.60000000000001,5.07
2011,1,2,12,25,81.5,5
2011,1,2,12,30,82.22,4.93
2011,1,2,12,35,82.64,4.88
2011,1,2,12,40,83.52,4.86
2011,1,2,12,45,84.99,4.84
2011,1,2,12,50,86.49,4.79
2011,1,2,12,55,87.82000000000001,4.75
2011,1,2,13,0,88.82000000000001,4.72
2011,1,2,13,5,90.08,4.66
2011,1,2,13,10,91.38,4.61
2011,1,2,13,15,92.47,4.59
2011,1,2,13,20,93.73,4.59
2011,1,2,13,25,95.24,4.57
2011,1,2,13,30,96.4,4.5600000000000005
2011,1,2,13,35,97.26,4.54
2011,1,2,13,40,97.99000000000001,4.5200000000000005
2011,1,2,13,45,98.47,4.5
2011,1,2,13,50,98.97,4.46
2011,1,2,13,55,99.42,4.42
2011,1,2,14,0,99.52,4.38
2011,1,2,14,5,99.41,4.3500000000000005
2011,1,2,14,10,99.42,4.33
2011,1,2,14,15,99.36,4.3
2011,1,2,14,20,98.84,4.28
2011,1,2,14,25,98.29,4.28
2011,1,2,14,30,98.22,4.28
2011,1,2,14,35,98.24000000000001,4.29
2011,1,2,14,40,98.23,4.3100000000000005
2011,1,2,14,45,98.04,4.3100000000000005
2011,1,2,14,50,97.91,4.28
2011,1,2,14,55,97.83,4.25
2011,1,2,15,0,97.57000000000001,4.25
2011,1,2,15,5,97.44,4.26
2011,1,2,15,10,97.81,4.25
2011,1,2,15,15,98.49000000000001,4.25
2011,1,2,15,20,98.82000000000001,4.29
2011,1,2,15,25,98.72,4.32
2011,1,2,15,30,98.62,4.3500000000000005
2011,1,2,15,35,98.57000000000001,4.37
2011,1,2,15,40,98.26,4.39
2011,1,2,15,45,97.73,4.43
2011,1,2,15,50,97.62,4.49
2011,1,2,15,55,97.94,4.55
2011,1,2,16,0,98.17,4.61
2011,1,2,16,5,98.23,4.67
2011,1,2,16,10,98.21000000000001,4.71
2011,1,2,16,15,97.95,4.73
2011,1,2,16,20,97.39,4.74
2011,1,2,16,25,96.51,4.72
2011,1,2,16,30,95.73,4.73
2011,1,2,16,35,95.15,4.78
2011,1,2,16,40,94.89,4.8500000000000005
2011,1,2,16,45,94.69,4.91
2011,1,2,16,50,94.44,4.97
2011,1,2,16,55,94.27,5.0200000000000005
2011,1,2,17,0,94.12,5.07
2011,1,2,17,5,93.60000000000001,5.1000000000000005
2011,1,2,17,10,93.34,5.16
2011,1,2,17,15,93.19,5.22
2011,1,2,17,20,92.75,5.32
2011,1,2,17,25,92.5,5.38
2011,1,2,17,30,92.93,5.43
2011,1,2,17,35,93.73,5.48
2011,1,2,17,40,94.8,5.5200000000000005
2011,1,2,17,45,95.85000000000001,5.49
2011,1,2,17,50,96.79,5.44
2011,1,2,17,55,97.52,5.4
2011,1,2,18,0,97.93,5.38
2011,1,2,18,5,97.96000000000001,5.38
2011,1,2,18,10,97.89,5.38
2011,1,2,18,15,97.61,5.38
2011,1,2,18,20,97.22,5.36
2011,1,2,18,25,96.68,5.33
2011,1,2,18,30,95.66,5.3
2011,1,2,18,35,94.4,5.3
2011,1,2,18,40,92.51,5.33
2011,1,2,18,45,89.59,5.42
2011,1,2,18,50,86.06,5.64
2011,1,2,18,55,82.93,6.0600000000000005
2011,1,2,19,0,81.13,6.62
2011,1,2,19,5,80.18,7.07
2011,1,2,19,10,79.26,7.33
2011,1,2,19,15,78.28,7.5
2011,1,2,19,20,77.8,7.71
2011,1,2,19,25,77.71000000000001,7.88
2011,1,2,19,30,77.25,8.05
2011,1,2,19,35,76.63,8.26
2011,1,2,19,40,76.4,8.46
2011,1,2,19,45,76.17,8.63
2011,1,2,19,50,76.13,8.86
2011,1,2,19,55,76.28,9.11
2011,1,2,20,0,76.32000000000001,9.370000000000001
2011,1,2,20,5,76.68,9.63
2011,1,2,20,10,78.28,9.78
2011,1,2,20,15,80.23,9.85
2011,1,2,20,20,81.58,9.89
2011,1,2,20,25,83.28,9.77
2011,1,2,20,30,86.15,9.5
2011,1,2,20,35,89.31,9.21
2011,1,2,20,40,91.82000000000001,9.03
2011,1,2,20,45,93.84,8.97
2011,1,2,20,50,95.65,8.99
2011,1,2,20,55,97,9.05
2011,1,2,21,0,97.96000000000001,9.14
2011,1,2,21,5,98.69,9.24
2011,1,2,21,10,99.49000000000001,9.35
2011,1,2,21,15,99.98,9.44
2011,1,2,21,20,100.12,9.49
2011,1,2,21,25,100.06,9.49
2011,1,2,21,30,99.69,9.41
2011,1,2,21,35,99.32000000000001,9.34
2011,1,2,21,40,99.25,9.28
2011,1,2,21,45,99.63,9.22
2011,1,2,21,50,100.09,9.16
2011,1,2,21,55,100.52,9.13
2011,1,2,22,0,101.22,9.120000000000001
2011,1,2,22,5,101.67,9.11
2011,1,2,22,10,101.91,9.1
2011,1,2,22,15,101.99000000000001,9.120000000000001
2011,1,2,22,20,101.52,9.13
2011,1,2,22,25,100.69,9.17
2011,1,2,22,30,99.43,9.25
2011,1,2,22,35,98.15,9.32
2011,1,2,22,40,97.42,9.370000000000001
2011,1,2,22,45,97.17,9.41
2011,1,2,22,50,96.97,9.48
2011,1,2,22,55,97.09,9.56
2011,1,2,23,0,97.55,9.65
2011,1,2,23,5,97.98,9.72
2011,1,2,23,10,98.35000000000001,9.76
2011,1,2,23,15,98.61,9.76
2011,1,2,23,20,98.76,9.76
2011,1,2,23,25,98.62,9.77
2011,1,2,23,30,98.51,9.78
2011,1,2,23,35,98.72,9.77
2011,1,2,23,40,98.9,9.75
2011,1,2,23,45,98.73,9.75
2011,1,2,23,50,98.39,9.76
2011,1,2,23,55,98.23,9.8
2011,1,3,0,0,98.27,9.85
2011,1,3,0,5,98.3,9.9
2011,1,3,0,10,97.92,9.93
2011,1,3,0,15,97.75,9.96
2011,1,3,0,20,97.66,10.01
2011,1,3,0,25,97.58,10.02
2011,1,3,0,30,97.46000000000001,9.99
2011,1,3,0,35,97.59,9.97
2011,1,3,0,40,97.89,9.94
2011,1,3,0,45,97.75,9.88
2011,1,3,0,50,96.73,9.76
2011,1,3,0,55,95.56,9.61
2011,1,3,1,0,95.42,9.53
2011,1,3,1,5,96.46000000000001,9.56
2011,1,3,1,10,97.79,9.63
2011,1,3,1,15,98.81,9.69
2011,1,3,1,20,99.05,9.68
2011,1,3,1,25,99.26,9.71
2011,1,3,1,30,99.59,9.8
2011,1,3,1,35,99.86,9.88
2011,1,3,1,40,100.35000000000001,9.93
2011,1,3,1,45,101.02,9.97
2011,1,3,1,50,101.41,10
2011,1,3,1,55,101.60000000000001,10
2011,1,3,2,0,102.04,9.99
2011,1,3,2,5,102.41,9.94
2011,1,3,2,10,102.76,9.91
2011,1,3,2,15,103.05,9.89
2011,1,3,2,20,103.2,9.84
2011,1,3,2,25,103.24000000000001,9.81
2011,1,3,2,30,103.36,9.81
2011,1,3,2,35,103.75,9.85
2011,1,3,2,40,104.08,9.92
2011,1,3,2,45,104.26,9.99
2011,1,3,2,50,104.46000000000001,10.07
2011,1,3,2,55,104.62,10.1
2011,1,3,3,0,104.79,10.08
2011,1,3,3,5,104.92,10.03
2011,1,3,3,10,105.18,10.02
2011,1,3,3,15,105.62,9.98
2011,1,3,3,20,104.65,9.35
2011,1,3,3,25,104.87,9.11
2011,1,3,3,30,105.04,8.96
2011,1,3,3,35,104.48,8.78
2011,1,3,3,40,104.01,8.64
2011,1,3,3,45,103.74000000000001,8.540000000000001
2011,1,3,3,50,103.58,8.46
2011,1,3,3,55,103.27,8.43
2011,1,3,4,0,103.15,8.4
2011,1,3,4,5,103.47,8.370000000000001
2011,1,3,4,10,103.79,8.35
2011,1,3,4,15,103.54,8.3
2011,1,3,4,20,102.98,8.25
2011,1,3,4,25,102.55,8.26
2011,1,3,4,30,102.66,8.31
2011,1,3,4,35,103.10000000000001,8.34
2011,1,3,4,40,102.99000000000001,8.32
2011,1,3,4,45,102.25,8.28
2011,1,3,4,50,101.56,8.19
2011,1,3,4,55,101.2,8.08
2011,1,3,5,0,100.95,8.02
2011,1,3,5,5,101.05,7.97
2011,1,3,5,10,101.65,7.95
2011,1,3,5,15,102.59,7.99
2011,1,3,5,20,103.05,8.03
2011,1,3,5,25,103.18,8.05
2011,1,3,5,30,102.97,8.01
2011,1,3,5,35,102.99000000000001,7.92
2011,1,3,5,40,103.11,7.83
2011,1,3,5,45,102.98,7.8100000000000005
2011,1,3,5,50,102.68,7.86
2011,1,3,5,55,102.32000000000001,7.91
2011,1,3,6,0,102.42,8
2011,1,3,6,5,102.9,8.02
2011,1,3,6,10,103.27,7.99
2011,1,3,6,15,103.65,8.01
2011,1,3,6,20,103.83,8.040000000000001
2011,1,3,6,25,103.7,8.11
2011,1,3,6,30,103.82000000000001,8.2
2011,1,3,6,35,104.47,8.28
2011,1,3,6,40,105.18,8.34
2011,1,3,6,45,105.56,8.4
2011,1,3,6,50,105.88,8.53
2011,1,3,6,55,106.5,8.74
2011,1,3,7,0,107.05,8.950000000000001
2011,1,3,7,5,107.28,9.07
2011,1,3,7,10,106.89,9.15
2011,1,3,7,15,106.48,9.19
2011,1,3,7,20,107.31,9.03
2011,1,3,7,25,107.23,8.98
2011,1,3,7,30,106.75,8.98
2011,1,3,7,35,107.10000000000001,8.870000000000001
2011,1,3,7,40,107.37,8.76
2011,1,3,7,45,107.52,8.65
2011,1,3,7,50,107.7,8.53
2011,1,3,7,55,107.79,8.4
2011,1,3,8,0,107.72,8.28
2011,1,3,8,5,107.92,8.2
2011,1,3,8,10,108.27,8.14
2011,1,3,8,15,108.61,8.120000000000001
2011,1,3,8,20,108.89,8.120000000000001
2011,1,3,8,25,109.38,8.120000000000001
2011,1,3,8,30,109.57000000000001,8.11
2011,1,3,8,35,109.72,8.15
2011,1,3,8,40,109.64,8.16
2011,1,3,8,45,109.54,8.2
2011,1,3,8,50,109.61,8.28
2011,1,3,8,55,109.42,8.4
2011,1,3,9,0,108.85000000000001,8.44
2011,1,3,9,5,108.19,8.44
2011,1,3,9,10,107.89,8.370000000000001
2011,1,3,9,15,107.67,8.35
2011,1,3,9,20,108.09,8.4
2011,1,3,9,25,108.72,8.5
