SiteID,2094064,Site Timezone,-5,Data Timezone,-5,Longitude,-79.3093261719,Latitude,39.1171684265
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2011,1,1,20,5,244.02,18.84
2011,1,1,20,10,244.16,18.6
2011,1,1,20,15,244.32,18.39
2011,1,1,20,20,244.65,18.150000000000002
2011,1,1,20,25,244.94,17.88
2011,1,1,20,30,245.03,17.66
2011,1,1,20,35,245.16,17.46
2011,1,1,20,40,245.35,17.21
2011,1,1,20,45,245.6,16.97
2011,1,1,20,50,245.58,16.75
2011,1,1,20,55,245.55,16.56
2011,1,1,21,0,245.66,16.34
2011,1,1,21,5,245.99,16.12
2011,1,1,21,10,246.27,15.9
2011,1,1,21,15,246.29,15.77
2011,1,1,21,20,246.39000000000001,15.71
2011,1,1,21,25,246.57,15.610000000000001
2011,1,1,21,30,247.17000000000002,15.42
2011,1,1,21,35,248.14000000000001,15.21
2011,1,1,21,40,249.59,14.94
2011,1,1,21,45,251.85,14.55
2011,1,1,21,50,255.78,14.01
2011,1,1,21,55,261.12,13.61
2011,1,1,22,0,266.16,13.58
2011,1,1,22,5,269.83,13.530000000000001
2011,1,1,22,10,274.25,13.39
2011,1,1,22,15,279.89,13.65
2011,1,1,22,20,284.91,13.88
2011,1,1,22,25,286.21,13.91
2011,1,1,22,30,286.29,13.9
2011,1,1,22,35,286.07,13.63
2011,1,1,22,40,285.72,13.290000000000001
2011,1,1,22,45,285.47,12.94
2011,1,1,22,50,284.53000000000003,12.74
2011,1,1,22,55,283.40000000000003,12.82
2011,1,1,23,0,282.61,12.98
2011,1,1,23,5,281.91,13.280000000000001
2011,1,1,23,10,281.28000000000003,13.68
2011,1,1,23,15,279.68,14.08
2011,1,1,23,20,277.86,14.530000000000001
2011,1,1,23,25,276.89,14.71
2011,1,1,23,30,276.75,15.07
2011,1,1,23,35,277.06,15.280000000000001
2011,1,1,23,40,276.95,15.3
2011,1,1,23,45,276.5,15.21
2011,1,1,23,50,276.44,15.27
2011,1,1,23,55,276.03000000000003,15.38
2011,1,2,0,0,275.46,15.48
2011,1,2,0,5,275.55,15.56
2011,1,2,0,10,275.68,15.73
2011,1,2,0,15,275.31,15.950000000000001
2011,1,2,0,20,274.65000000000003,15.780000000000001
2011,1,2,0,25,274.48,15.69
2011,1,2,0,30,273.96,15.57
2011,1,2,0,35,273.69,15.56
2011,1,2,0,40,273.33,15.39
2011,1,2,0,45,272.54,15.24
2011,1,2,0,50,270.98,15.370000000000001
2011,1,2,0,55,269.96,15.48
2011,1,2,1,0,268.99,15.33
2011,1,2,1,5,268.12,15.19
2011,1,2,1,10,267.16,15.3
2011,1,2,1,15,267.45,15.4
2011,1,2,1,20,267.23,15.57
2011,1,2,1,25,267.14,15.610000000000001
2011,1,2,1,30,266.72,15.71
2011,1,2,1,35,266.45,15.66
2011,1,2,1,40,266.79,15.620000000000001
2011,1,2,1,45,267.76,15.69
2011,1,2,1,50,268.59000000000003,15.82
2011,1,2,1,55,269.05,15.950000000000001
2011,1,2,2,0,269.55,16.29
2011,1,2,2,5,270.24,16.7
2011,1,2,2,10,271.7,16.45
2011,1,2,2,15,272.46,16.35
2011,1,2,2,20,272.52,16.47
2011,1,2,2,25,272.36,16.65
2011,1,2,2,30,273.68,16.41
2011,1,2,2,35,274.26,16.43
2011,1,2,2,40,274.23,16.4
2011,1,2,2,45,274.77,15.97
2011,1,2,2,50,274.72,15.92
2011,1,2,2,55,273.93,16.13
2011,1,2,3,0,273.79,15.92
2011,1,2,3,5,273.42,15.6
2011,1,2,3,10,273.41,15.450000000000001
2011,1,2,3,15,273.68,15.47
2011,1,2,3,20,273.42,15.41
2011,1,2,3,25,272.33,15.23
2011,1,2,3,30,270.09000000000003,15.22
2011,1,2,3,35,269.14,15.18
2011,1,2,3,40,269.18,15.38
2011,1,2,3,45,267.61,16.080000000000002
2011,1,2,3,50,268.46,15.44
2011,1,2,3,55,268.01,15.120000000000001
2011,1,2,4,0,268.14,15.120000000000001
2011,1,2,4,5,267.06,15.49
2011,1,2,4,10,268.47,15.290000000000001
2011,1,2,4,15,265.42,15.280000000000001
2011,1,2,4,20,265.15,15.51
2011,1,2,4,25,264.72,15.69
2011,1,2,4,30,265.73,15.870000000000001
2011,1,2,4,35,267.38,15.77
2011,1,2,4,40,268.03000000000003,15.48
2011,1,2,4,45,266.57,15.51
2011,1,2,4,50,265.28000000000003,16.17
2011,1,2,4,55,266.09000000000003,16.54
2011,1,2,5,0,269.58,16.04
2011,1,2,5,5,268.13,15.43
2011,1,2,5,10,268.6,15.25
2011,1,2,5,15,269.39,15.22
2011,1,2,5,20,269.88,15.31
2011,1,2,5,25,269.8,15.47
2011,1,2,5,30,269.62,15.52
2011,1,2,5,35,269.4,15.48
2011,1,2,5,40,269.27,15.38
2011,1,2,5,45,268.97,15.31
2011,1,2,5,50,268.64,15.36
2011,1,2,5,55,267.93,15.610000000000001
2011,1,2,6,0,267.04,15.76
2011,1,2,6,5,266.34000000000003,15.6
2011,1,2,6,10,266.11,15.26
2011,1,2,6,15,266.1,15.07
2011,1,2,6,20,266.18,15.09
2011,1,2,6,25,266.14,15.14
2011,1,2,6,30,265.9,15.17
2011,1,2,6,35,265.62,15.200000000000001
2011,1,2,6,40,265.51,15.200000000000001
2011,1,2,6,45,265.31,15.21
2011,1,2,6,50,264.98,15.24
2011,1,2,6,55,264.61,15.26
2011,1,2,7,0,264.49,15.24
2011,1,2,7,5,264.8,15.22
2011,1,2,7,10,265.47,15.21
2011,1,2,7,15,266.16,15.23
2011,1,2,7,20,266.59000000000003,15.280000000000001
2011,1,2,7,25,266.79,15.34
2011,1,2,7,30,267.09000000000003,15.35
2011,1,2,7,35,267.29,15.34
2011,1,2,7,40,267.72,15.31
2011,1,2,7,45,268.06,15.290000000000001
2011,1,2,7,50,268.33,15.27
2011,1,2,7,55,268.13,15.39
2011,1,2,8,0,268.03000000000003,15.370000000000001
2011,1,2,8,5,268.14,15.07
2011,1,2,8,10,268.15,14.85
2011,1,2,8,15,268.32,14.83
2011,1,2,8,20,268.31,14.82
2011,1,2,8,25,269.07,14.620000000000001
2011,1,2,8,30,269.09000000000003,14.49
2011,1,2,8,35,268.77,14.540000000000001
2011,1,2,8,40,268.42,14.48
2011,1,2,8,45,268.4,14.44
2011,1,2,8,50,268.22,14.34
2011,1,2,8,55,268.09000000000003,14.33
2011,1,2,9,0,268.1,14.31
2011,1,2,9,5,268.12,14.27
2011,1,2,9,10,268.2,14.26
2011,1,2,9,15,268.31,14.22
2011,1,2,9,20,268.48,14.16
2011,1,2,9,25,268.59000000000003,14.15
2011,1,2,9,30,268.45,14.14
2011,1,2,9,35,268.23,14.13
2011,1,2,9,40,268.11,14.13
2011,1,2,9,45,268.11,14.15
2011,1,2,9,50,268.39,14.13
2011,1,2,9,55,268.6,14.15
2011,1,2,10,0,268.63,14.18
2011,1,2,10,5,268.54,14.23
2011,1,2,10,10,268.41,14.26
2011,1,2,10,15,268.16,14.290000000000001
2011,1,2,10,20,268.04,14.280000000000001
2011,1,2,10,25,268.02,14.26
2011,1,2,10,30,268.05,14.24
2011,1,2,10,35,268.22,14.23
2011,1,2,10,40,268.34000000000003,14.24
2011,1,2,10,45,268.42,14.26
2011,1,2,10,50,268.46,14.26
2011,1,2,10,55,268.42,14.27
2011,1,2,11,0,268.5,14.3
2011,1,2,11,5,268.77,14.35
2011,1,2,11,10,269.06,14.4
2011,1,2,11,15,269.26,14.48
2011,1,2,11,20,269.42,14.55
2011,1,2,11,25,269.36,14.61
2011,1,2,11,30,269.31,14.69
2011,1,2,11,35,269.26,14.76
2011,1,2,11,40,269.25,14.84
2011,1,2,11,45,269.28000000000003,14.92
2011,1,2,11,50,269.28000000000003,14.99
2011,1,2,11,55,269.38,15.06
2011,1,2,12,0,269.29,15.13
2011,1,2,12,5,269.36,15.24
2011,1,2,12,10,269.44,15.36
2011,1,2,12,15,269.55,15.49
2011,1,2,12,20,269.67,15.620000000000001
2011,1,2,12,25,269.73,15.72
2011,1,2,12,30,269.71,15.790000000000001
2011,1,2,12,35,269.92,15.88
2011,1,2,12,40,270.19,15.96
2011,1,2,12,45,270.25,16.01
2011,1,2,12,50,270.22,16.080000000000002
2011,1,2,12,55,270.26,16.17
2011,1,2,13,0,270.22,16.27
2011,1,2,13,5,270.18,16.38
2011,1,2,13,10,270.2,16.48
2011,1,2,13,15,270.09000000000003,16.57
2011,1,2,13,20,269.99,16.66
2011,1,2,13,25,269.96,16.740000000000002
2011,1,2,13,30,269.94,16.79
2011,1,2,13,35,269.9,16.82
2011,1,2,13,40,269.89,16.85
2011,1,2,13,45,270.07,16.9
2011,1,2,13,50,270.31,16.96
2011,1,2,13,55,270.43,17
2011,1,2,14,0,270.55,17.04
2011,1,2,14,5,270.7,17.05
2011,1,2,14,10,270.94,17.07
2011,1,2,14,15,271.18,17.09
2011,1,2,14,20,271.32,17.11
2011,1,2,14,25,271.53000000000003,17.17
2011,1,2,14,30,271.89,17.27
2011,1,2,14,35,272.21,17.37
2011,1,2,14,40,272.47,17.46
2011,1,2,14,45,272.72,17.55
2011,1,2,14,50,272.92,17.61
2011,1,2,14,55,273.22,17.69
2011,1,2,15,0,273.51,17.76
2011,1,2,15,5,273.78000000000003,17.8
2011,1,2,15,10,274.04,17.88
2011,1,2,15,15,274.21,17.93
2011,1,2,15,20,274.36,17.96
2011,1,2,15,25,274.55,18.03
2011,1,2,15,30,274.59000000000003,18.1
2011,1,2,15,35,274.42,18.07
2011,1,2,15,40,274.5,18.09
2011,1,2,15,45,274.5,18.07
2011,1,2,15,50,274.63,17.98
2011,1,2,15,55,274.89,17.96
2011,1,2,16,0,275.11,17.98
2011,1,2,16,5,275.13,17.93
2011,1,2,16,10,275.23,17.91
2011,1,2,16,15,275.11,17.91
2011,1,2,16,20,275.16,17.79
2011,1,2,16,25,275.33,17.89
2011,1,2,16,30,275.38,17.92
2011,1,2,16,35,275.56,18.31
2011,1,2,16,40,276.03000000000003,18.57
2011,1,2,16,45,276.38,18.740000000000002
2011,1,2,16,50,276.52,18.93
2011,1,2,16,55,276.96,19.14
2011,1,2,17,0,277.36,19.330000000000002
2011,1,2,17,5,277.57,19.51
2011,1,2,17,10,277.67,19.68
2011,1,2,17,15,277.68,19.830000000000002
2011,1,2,17,20,277.78000000000003,19.97
2011,1,2,17,25,277.90000000000003,20.05
2011,1,2,17,30,277.77,20.02
2011,1,2,17,35,277.62,19.91
2011,1,2,17,40,277.35,19.900000000000002
2011,1,2,17,45,276.93,19.580000000000002
2011,1,2,17,50,276.99,19.51
2011,1,2,17,55,277.31,19.56
2011,1,2,18,0,277.67,19.490000000000002
2011,1,2,18,5,277.96,19.44
2011,1,2,18,10,278.21,19.45
2011,1,2,18,15,278.06,19.2
2011,1,2,18,20,277.86,18.92
2011,1,2,18,25,278,18.7
2011,1,2,18,30,277.78000000000003,18.36
2011,1,2,18,35,277.37,18.09
2011,1,2,18,40,277.34000000000003,18
2011,1,2,18,45,277.26,17.96
2011,1,2,18,50,277.44,17.84
2011,1,2,18,55,277.67,17.89
2011,1,2,19,0,277.77,17.830000000000002
2011,1,2,19,5,277.77,17.76
2011,1,2,19,10,278.02,17.82
2011,1,2,19,15,278.17,17.84
2011,1,2,19,20,278.69,17.650000000000002
2011,1,2,19,25,279.06,17.52
2011,1,2,19,30,279.45,17.45
2011,1,2,19,35,279.54,17.44
2011,1,2,19,40,279.55,17.47
2011,1,2,19,45,279.82,17.400000000000002
2011,1,2,19,50,279.72,17.36
2011,1,2,19,55,279.69,17.150000000000002
2011,1,2,20,0,280.04,16.98
2011,1,2,20,5,279.77,17.080000000000002
2011,1,2,20,10,279.45,16.94
2011,1,2,20,15,279.77,16.84
2011,1,2,20,20,279.95,16.78
2011,1,2,20,25,280.34000000000003,16.79
2011,1,2,20,30,280.35,16.830000000000002
2011,1,2,20,35,280.01,16.740000000000002
2011,1,2,20,40,279.90000000000003,16.67
2011,1,2,20,45,279.71,16.65
2011,1,2,20,50,279.51,16.62
2011,1,2,20,55,279.55,16.57
2011,1,2,21,0,279.66,16.54
2011,1,2,21,5,279.25,16.46
2011,1,2,21,10,278.87,16.32
2011,1,2,21,15,278.8,16.22
2011,1,2,21,20,278.69,16.17
2011,1,2,21,25,278.05,16.17
2011,1,2,21,30,277.55,16.16
2011,1,2,21,35,277.72,16.16
2011,1,2,21,40,277.74,16.07
2011,1,2,21,45,277.62,15.91
2011,1,2,21,50,277.48,15.82
2011,1,2,21,55,277,15.780000000000001
2011,1,2,22,0,276.22,15.700000000000001
2011,1,2,22,5,275.97,15.620000000000001
2011,1,2,22,10,275.85,15.58
2011,1,2,22,15,275.45,15.58
2011,1,2,22,20,275.29,15.56
2011,1,2,22,25,275.63,15.52
2011,1,2,22,30,275.93,15.51
2011,1,2,22,35,276.08,15.5
2011,1,2,22,40,276.04,15.5
2011,1,2,22,45,275.97,15.450000000000001
2011,1,2,22,50,276.08,15.38
2011,1,2,22,55,275.95,15.26
2011,1,2,23,0,275.47,15.17
2011,1,2,23,5,275.05,15.1
2011,1,2,23,10,275,15.02
2011,1,2,23,15,275.17,14.94
2011,1,2,23,20,275.28000000000003,14.89
2011,1,2,23,25,275.17,14.89
2011,1,2,23,30,275,14.93
2011,1,2,23,35,274.71,15
2011,1,2,23,40,274.39,15.07
2011,1,2,23,45,274.12,15.17
2011,1,2,23,50,274.03000000000003,15.24
2011,1,2,23,55,274.19,15.280000000000001
2011,1,3,0,0,274.3,15.290000000000001
2011,1,3,0,5,274.38,15.31
2011,1,3,0,10,274.46,15.34
2011,1,3,0,15,274.63,15.370000000000001
2011,1,3,0,20,274.86,15.38
2011,1,3,0,25,275.03000000000003,15.35
2011,1,3,0,30,275.16,15.34
2011,1,3,0,35,275.3,15.32
2011,1,3,0,40,275.6,15.31
2011,1,3,0,45,275.95,15.3
2011,1,3,0,50,276.40000000000003,15.290000000000001
2011,1,3,0,55,276.92,15.25
2011,1,3,1,0,277.33,15.18
2011,1,3,1,5,277.82,15.16
2011,1,3,1,10,278.26,15.15
2011,1,3,1,15,278.62,15.1
2011,1,3,1,20,278.85,15.02
2011,1,3,1,25,279,14.950000000000001
2011,1,3,1,30,279,14.88
2011,1,3,1,35,278.97,14.8
2011,1,3,1,40,278.93,14.72
2011,1,3,1,45,278.81,14.67
2011,1,3,1,50,278.66,14.64
2011,1,3,1,55,278.57,14.6
2011,1,3,2,0,278.62,14.59
2011,1,3,2,5,278.76,14.64
2011,1,3,2,10,278.90000000000003,14.68
2011,1,3,2,15,278.97,14.73
2011,1,3,2,20,278.97,14.74
2011,1,3,2,25,278.82,14.72
2011,1,3,2,30,278.51,14.72
2011,1,3,2,35,278.24,14.71
2011,1,3,2,40,278.02,14.69
2011,1,3,2,45,277.78000000000003,14.63
2011,1,3,2,50,277.52,14.58
2011,1,3,2,55,277.36,14.58
2011,1,3,3,0,277.33,14.5
2011,1,3,3,5,277.31,14.42
2011,1,3,3,10,277.56,14.38
2011,1,3,3,15,277.68,14.32
2011,1,3,3,20,277.81,14.200000000000001
2011,1,3,3,25,277.85,14.09
2011,1,3,3,30,277.81,14.040000000000001
2011,1,3,3,35,278.01,13.950000000000001
2011,1,3,3,40,278.17,13.93
2011,1,3,3,45,278.29,13.89
2011,1,3,3,50,278.45,13.98
2011,1,3,3,55,278.51,14.02
2011,1,3,4,0,278.34000000000003,14.02
2011,1,3,4,5,278.22,13.97
2011,1,3,4,10,278.36,13.96
2011,1,3,4,15,278.24,13.92
2011,1,3,4,20,278.34000000000003,13.94
2011,1,3,4,25,278.41,13.950000000000001
2011,1,3,4,30,278.35,13.99
2011,1,3,4,35,278.2,14.06
2011,1,3,4,40,278.11,14.13
2011,1,3,4,45,277.84000000000003,14.18
2011,1,3,4,50,277.73,14.25
2011,1,3,4,55,277.97,14.38
2011,1,3,5,0,277.74,14.42
2011,1,3,5,5,277.87,14.5
2011,1,3,5,10,277.76,14.52
2011,1,3,5,15,277.56,14.56
2011,1,3,5,20,277.48,14.58
2011,1,3,5,25,277.5,14.530000000000001
2011,1,3,5,30,277.65000000000003,14.47
2011,1,3,5,35,277.69,14.51
2011,1,3,5,40,277.73,14.57
2011,1,3,5,45,278.06,14.46
2011,1,3,5,50,278.11,14.450000000000001
2011,1,3,5,55,278.18,14.44
2011,1,3,6,0,278.15000000000003,14.44
2011,1,3,6,5,277.97,14.43
2011,1,3,6,10,277.76,14.41
2011,1,3,6,15,277.67,14.41
2011,1,3,6,20,277.69,14.47
2011,1,3,6,25,277.64,14.51
2011,1,3,6,30,277.52,14.55
2011,1,3,6,35,277.45,14.58
2011,1,3,6,40,277.43,14.6
2011,1,3,6,45,277.29,14.63
2011,1,3,6,50,277.13,14.66
2011,1,3,6,55,276.98,14.64
2011,1,3,7,0,276.87,14.56
2011,1,3,7,5,276.74,14.47
2011,1,3,7,10,276.5,14.41
2011,1,3,7,15,276.38,14.39
2011,1,3,7,20,276.42,14.370000000000001
2011,1,3,7,25,276.46,14.35
2011,1,3,7,30,276.48,14.33
2011,1,3,7,35,276.5,14.33
2011,1,3,7,40,276.40000000000003,14.33
2011,1,3,7,45,276.2,14.31
2011,1,3,7,50,276.06,14.290000000000001
2011,1,3,7,55,275.8,14.25
2011,1,3,8,0,275.58,14.19
2011,1,3,8,5,274.44,14.19
2011,1,3,8,10,274.1,14.11
2011,1,3,8,15,273.91,14.08
2011,1,3,8,20,273.57,13.68
2011,1,3,8,25,273.34000000000003,13.59
2011,1,3,8,30,273.19,13.5
2011,1,3,8,35,273.75,13.65
2011,1,3,8,40,273.75,13.5
2011,1,3,8,45,273.6,13.47
2011,1,3,8,50,274.01,13.39
2011,1,3,8,55,273.94,13.290000000000001
2011,1,3,9,0,273.75,13.18
2011,1,3,9,5,273.19,13.030000000000001
